date,item_code,item_desc,item_variation,item_weight,index_name
2020-01-01,9101001,correio,0.0,0.0582,IPCA
2020-01-01,9101002,plano de telefonia fixa,0.0,0.2592,IPCA
2020-01-01,9101008,plano de telefonia movel,0.0,1.6438,IPCA
2020-01-01,9101010,tv por assinatura,0.0,0.4076,IPCA
2020-01-01,9101018,acesso a internet,0.0,0.5533,IPCA
2020-01-01,9101019,aparelho telefonico,0.67,1.0192,IPCA
2020-01-01,9101115,servicos de streaming,0.0,0.0707,IPCA
2020-01-01,9101116,"combo de telefonia, internet e tv por assinatura",0.0,1.7024,IPCA
2020-02-01,0,indice geral,0.25,100.0,IPCA
2020-02-01,1,alimentacao e bebidas,0.11,19.3816,IPCA
2020-02-01,11,alimentacao no domicilio,0.06,13.4791,IPCA
2020-02-01,1101,"cereais, leguminosas e oleaginosas",0.22,0.6964,IPCA
2020-02-01,1101002,arroz,1.0,0.4806,IPCA
2020-02-01,1101051,feijao - mulatinho,-3.73,0.0121,IPCA
2020-02-01,1101052,feijao - preto,2.52,0.0473,IPCA
2020-02-01,1101053,feijao - macacar (fradinho),2.39,0.0127,IPCA
2020-02-01,1101073,feijao - carioca (rajado),-3.44,0.1337,IPCA
2020-02-01,1101079,milho (em grao),2.94,0.01,IPCA
2020-02-01,1102,"farinhas, feculas e massas",0.67,0.4525,IPCA
2020-02-01,1102001,farinha de arroz,-4.62,0.0028,IPCA
2020-02-01,1102006,macarrao,-0.49,0.1461,IPCA
2020-02-01,1102008,fuba de milho,1.14,0.0079,IPCA
2020-02-01,1102010,flocos de milho,-0.98,0.0101,IPCA
2020-02-01,1102012,farinha de trigo,-0.52,0.046,IPCA
2020-02-01,1102023,farinha de mandioca,3.95,0.0944,IPCA
2020-02-01,1102029,massa semipreparada,0.17,0.1185,IPCA
2020-02-01,1102061,macarrao instantaneo,0.8,0.0267,IPCA
2020-02-01,1103,"tuberculos, raizes e legumes",7.22,0.568,IPCA
2020-02-01,1103002,batata-doce,6.7,0.0216,IPCA
2020-02-01,1103003,batata-inglesa,-3.65,0.1619,IPCA
2020-02-01,1103004,inhame,-6.12,0.0019,IPCA
2020-02-01,1103005,mandioca (aipim),3.08,0.0132,IPCA
2020-02-01,1103020,abobrinha,1.86,0.0072,IPCA
2020-02-01,1103025,pepino,-0.56,0.0028,IPCA
2020-02-01,1103026,pimentao,-3.99,0.0124,IPCA
2020-02-01,1103028,tomate,18.86,0.204,IPCA
2020-02-01,1103043,cebola,-2.25,0.0962,IPCA
2020-02-01,1103044,cenoura,19.83,0.0467,IPCA
2020-02-01,1104,acucares e derivados,1.22,0.6221,IPCA
2020-02-01,1104003,acucar refinado,0.7,0.0882,IPCA
2020-02-01,1104004,acucar cristal,4.54,0.0948,IPCA
2020-02-01,1104018,balas,-0.93,0.0168,IPCA
2020-02-01,1104023,chocolate em barra e bombom,1.26,0.1827,IPCA
2020-02-01,1104032,sorvete,0.5,0.131,IPCA
2020-02-01,1104052,chocolate e achocolatado em po,-0.08,0.1069,IPCA
2020-02-01,1104060,doce de frutas em pasta,-1.51,0.0014,IPCA
2020-02-01,1104067,acucar demerara,-3.02,0.0005,IPCA
2020-02-01,1105,hortalicas e verduras,3.58,0.1851,IPCA
2020-02-01,1105001,alface,5.26,0.0828,IPCA
2020-02-01,1105004,coentro,5.65,0.0077,IPCA
2020-02-01,1105005,couve,0.88,0.015,IPCA
2020-02-01,1105006,couve-flor,-0.73,0.003,IPCA
2020-02-01,1105010,repolho,2.03,0.0137,IPCA
2020-02-01,1105012,cheiro-verde,1.27,0.0393,IPCA
2020-02-01,1105019,brocolis,4.07,0.0236,IPCA
2020-02-01,1106,frutas,-0.37,0.8621,IPCA
2020-02-01,1106001,banana-da-terra,-1.21,0.0189,IPCA
2020-02-01,1106003,abacaxi,-0.4,0.0175,IPCA
2020-02-01,1106004,abacate,-20.7,0.0018,IPCA
2020-02-01,1106005,banana - d'agua,-4.7,0.0933,IPCA
2020-02-01,1106006,banana - maca,3.58,0.0044,IPCA
2020-02-01,1106008,banana - prata,3.13,0.1601,IPCA
2020-02-01,1106011,laranja - baia,5.91,0.0038,IPCA
2020-02-01,1106012,laranja - lima,2.12,0.0049,IPCA
2020-02-01,1106015,limao,-20.69,0.0184,IPCA
2020-02-01,1106017,maca,3.33,0.1381,IPCA
2020-02-01,1106018,mamao,-2.73,0.0733,IPCA
2020-02-01,1106019,manga,7.56,0.0486,IPCA
2020-02-01,1106020,maracuja,-7.58,0.0096,IPCA
2020-02-01,1106021,melancia,-5.39,0.0277,IPCA
2020-02-01,1106022,melao,-3.54,0.0139,IPCA
2020-02-01,1106023,pera,-1.21,0.0203,IPCA
2020-02-01,1106027,tangerina,-1.68,0.0282,IPCA
2020-02-01,1106028,uva,-5.61,0.0773,IPCA
2020-02-01,1106039,laranja - pera,1.79,0.0898,IPCA
2020-02-01,1106051,morango,3.18,0.007,IPCA
2020-02-01,1106084,goiaba,-2.38,0.0052,IPCA
2020-02-01,1107,carnes,-3.53,2.553,IPCA
2020-02-01,1107009,figado,-1.38,0.018,IPCA
2020-02-01,1107018,carne de porco,-2.98,0.3413,IPCA
2020-02-01,1107031,carne de carneiro,-3.36,0.0026,IPCA
2020-02-01,1107081,cupim,0.68,0.0089,IPCA
2020-02-01,1107084,contrafile,-5.0,0.4276,IPCA
2020-02-01,1107085,file-mignon,-7.13,0.0274,IPCA
2020-02-01,1107087,cha de dentro,-4.04,0.2831,IPCA
2020-02-01,1107088,alcatra,-7.56,0.3386,IPCA
2020-02-01,1107089,patinho,-4.22,0.154,IPCA
2020-02-01,1107090,lagarto redondo,-2.62,0.0079,IPCA
2020-02-01,1107091,lagarto comum,-3.52,0.0654,IPCA
2020-02-01,1107093,musculo,-0.84,0.1339,IPCA
2020-02-01,1107094,pa,0.6,0.1009,IPCA
2020-02-01,1107095,acem,-0.29,0.2347,IPCA
2020-02-01,1107096,peito,-1.67,0.0134,IPCA
2020-02-01,1107097,capa de file,-4.74,0.0382,IPCA
2020-02-01,1107099,costela,-1.73,0.3181,IPCA
2020-02-01,1107208,picanha,-4.02,0.0389,IPCA
2020-02-01,1108,pescados,0.04,0.2246,IPCA
2020-02-01,1108002,peixe - anchova,0.39,0.0006,IPCA
2020-02-01,1108004,peixe - corvina,-2.08,0.0231,IPCA
2020-02-01,1108011,peixe - tainha,4.48,0.0017,IPCA
2020-02-01,1108012,peixe - sardinha,-0.28,0.0053,IPCA
2020-02-01,1108013,camarao,-1.54,0.0314,IPCA
2020-02-01,1108019,peixe - cavala,2.47,0.0008,IPCA
2020-02-01,1108029,peixe - cacao,-0.94,0.007,IPCA
2020-02-01,1108031,peixe - merluza,-0.06,0.0161,IPCA
2020-02-01,1108032,peixe - serra,2.95,0.0012,IPCA
2020-02-01,1108038,peixe - pescada,4.25,0.0307,IPCA
2020-02-01,1108045,caranguejo,-0.44,0.0052,IPCA
2020-02-01,1108049,peixe - castanha,2.0,0.001,IPCA
2020-02-01,1108052,peixe - palombeta,-5.08,0.0007,IPCA
2020-02-01,1108072,peixe - curimata,0.99,0.0006,IPCA
2020-02-01,1108075,peixe - salmao,3.53,0.0154,IPCA
2020-02-01,1108080,peixe - tilapia,0.71,0.0474,IPCA
2020-02-01,1108087,peixe - tambaqui,-1.33,0.0226,IPCA
2020-02-01,1108088,peixe - dourada,-7.48,0.008,IPCA
2020-02-01,1108092,peixe - filhote,-5.17,0.004,IPCA
2020-02-01,1108096,peixe - peroa,-5.19,0.0007,IPCA
2020-02-01,1108112,peixe - pintado,1.79,0.0003,IPCA
2020-02-01,1108125,peixe - aruana,-0.26,0.0006,IPCA
2020-02-01,1109,carnes e peixes industrializados,0.74,0.6331,IPCA
2020-02-01,1109002,presunto,0.7,0.0981,IPCA
2020-02-01,1109007,salsicha,2.12,0.0419,IPCA
2020-02-01,1109008,linguica,1.1,0.304,IPCA
2020-02-01,1109010,mortadela,-0.78,0.0524,IPCA
2020-02-01,1109012,salame,1.89,0.0089,IPCA
2020-02-01,1109023,bacalhau,-0.69,0.0098,IPCA
2020-02-01,1109056,carne-seca e de sol,0.1,0.1093,IPCA
2020-02-01,1109058,carne de porco salgada e defumada,-0.49,0.0088,IPCA
2020-02-01,1110,aves e ovos,0.56,1.1461,IPCA
2020-02-01,1110009,frango inteiro,0.62,0.3449,IPCA
2020-02-01,1110010,frango em pedacos,-0.26,0.5746,IPCA
2020-02-01,1110044,ovo de galinha,2.56,0.2266,IPCA
2020-02-01,1111,leites e derivados,0.99,1.5642,IPCA
2020-02-01,1111004,leite longa vida,0.85,0.6134,IPCA
2020-02-01,1111008,leite condensado,2.42,0.0193,IPCA
2020-02-01,1111009,leite em po,0.49,0.1834,IPCA
2020-02-01,1111011,queijo,1.16,0.4815,IPCA
2020-02-01,1111019,iogurte e bebidas lacteas,0.92,0.1488,IPCA
2020-02-01,1111021,requeijao,2.23,0.0496,IPCA
2020-02-01,1111031,manteiga,1.32,0.0579,IPCA
2020-02-01,1111038,leite fermentado,0.47,0.0103,IPCA
2020-02-01,1112,panificados,0.38,1.5733,IPCA
2020-02-01,1112003,biscoito,0.13,0.4307,IPCA
2020-02-01,1112015,pao frances,0.43,0.8025,IPCA
2020-02-01,1112017,pao doce,0.97,0.0833,IPCA
2020-02-01,1112018,pao de forma,2.54,0.0926,IPCA
2020-02-01,1112019,bolo,-0.83,0.137,IPCA
2020-02-01,1112025,pao de queijo,-0.34,0.0273,IPCA
2020-02-01,1113,oleos e gorduras,0.78,0.3323,IPCA
2020-02-01,1113013,oleo de soja,1.29,0.1821,IPCA
2020-02-01,1113014,azeite de oliva,-0.24,0.0602,IPCA
2020-02-01,1113040,margarina,0.42,0.09,IPCA
2020-02-01,1114,bebidas e infusoes,0.07,1.561,IPCA
2020-02-01,1114001,suco de frutas,-0.18,0.1269,IPCA
2020-02-01,1114003,polpa de fruta (congelada),0.64,0.0131,IPCA
2020-02-01,1114004,acai (emulsao),5.3,0.0588,IPCA
2020-02-01,1114022,cafe moido,-0.44,0.2827,IPCA
2020-02-01,1114023,cafe soluvel,0.22,0.0082,IPCA
2020-02-01,1114083,refrigerante e agua mineral,0.39,0.4908,IPCA
2020-02-01,1114084,cerveja,-0.68,0.4031,IPCA
2020-02-01,1114085,outras bebidas alcoolicas,0.08,0.0333,IPCA
2020-02-01,1114087,vinho,0.33,0.0675,IPCA
2020-02-01,1114090,suco em po,-0.26,0.049,IPCA
2020-02-01,1114091,cha mate (erva mate),0.4,0.0277,IPCA
2020-02-01,1115,enlatados e conservas,-0.27,0.1459,IPCA
2020-02-01,1115013,alimento infantil,-2.82,0.0019,IPCA
2020-02-01,1115016,palmito em conserva,0.19,0.0185,IPCA
2020-02-01,1115017,pepino em conserva,3.68,0.0039,IPCA
2020-02-01,1115039,sardinha em conserva,-1.0,0.0392,IPCA
2020-02-01,1115050,salsicha em conserva,1.12,0.0012,IPCA
2020-02-01,1115056,sopa desidratada,-0.49,0.0019,IPCA
2020-02-01,1115057,azeitona,0.07,0.0316,IPCA
2020-02-01,1115058,milho-verde em conserva,-0.38,0.0267,IPCA
2020-02-01,1115075,atum em conserva,-0.24,0.021,IPCA
2020-02-01,1116,sal e condimentos,1.68,0.3593,IPCA
2020-02-01,1116001,leite de coco,-0.37,0.0021,IPCA
2020-02-01,1116005,atomatado,0.54,0.1096,IPCA
2020-02-01,1116010,alho,4.67,0.1134,IPCA
2020-02-01,1116013,sal,-0.02,0.0043,IPCA
2020-02-01,1116022,colorau,0.9,0.0007,IPCA
2020-02-01,1116023,caldo de tucupi,-1.71,0.001,IPCA
2020-02-01,1116026,fermento,-0.02,0.0057,IPCA
2020-02-01,1116033,maionese,-0.59,0.0448,IPCA
2020-02-01,1116041,vinagre,-0.75,0.0165,IPCA
2020-02-01,1116048,caldo concentrado,0.87,0.0092,IPCA
2020-02-01,1116071,tempero misto,0.92,0.052,IPCA
2020-02-01,12,alimentacao fora do domicilio,0.22,5.9025,IPCA
2020-02-01,1201001,refeicao,0.35,3.7417,IPCA
2020-02-01,1201003,lanche,0.02,1.625,IPCA
2020-02-01,1201009,cafezinho,0.23,0.0402,IPCA
2020-02-01,1201061,doces,0.27,0.0045,IPCA
2020-02-01,2,habitacao,-0.39,15.6461,IPCA
2020-02-01,21,encargos e manutencao,0.12,10.027,IPCA
2020-02-01,2101,aluguel e taxas,0.13,7.9557,IPCA
2020-02-01,2101001,aluguel residencial,0.19,3.7992,IPCA
2020-02-01,2101002,condominio,0.1,2.3327,IPCA
2020-02-01,2101004,taxa de agua e esgoto,0.03,1.8222,IPCA
2020-02-01,2101012,mudanca,0.0,0.0016,IPCA
2020-02-01,2103,reparos,0.1,1.3283,IPCA
2020-02-01,2103005,ferragens,-0.24,0.0091,IPCA
2020-02-01,2103008,material de eletricidade,1.69,0.0149,IPCA
2020-02-01,2103012,vidro,0.13,0.0032,IPCA
2020-02-01,2103014,tinta,0.32,0.2472,IPCA
2020-02-01,2103032,revestimento de piso e parede,0.01,0.2273,IPCA
2020-02-01,2103038,madeira e taco,-1.06,0.0157,IPCA
2020-02-01,2103039,cimento,0.54,0.0247,IPCA
2020-02-01,2103040,tijolo,-0.9,0.0218,IPCA
2020-02-01,2103041,material hidraulico,-2.39,0.037,IPCA
2020-02-01,2103042,mao de obra,0.16,0.6751,IPCA
2020-02-01,2103048,areia,-0.61,0.0137,IPCA
2020-02-01,2103049,pedras,2.71,0.0005,IPCA
2020-02-01,2103055,telha,0.81,0.0382,IPCA
2020-02-01,2104,artigos de limpeza,0.15,0.743,IPCA
2020-02-01,2104003,saco para lixo,0.81,0.0053,IPCA
2020-02-01,2104005,agua sanitaria,-0.93,0.0632,IPCA
2020-02-01,2104008,detergente,-0.22,0.146,IPCA
2020-02-01,2104009,sabao em po,0.66,0.2287,IPCA
2020-02-01,2104012,desinfetante,0.87,0.0587,IPCA
2020-02-01,2104015,sabao em barra,-0.78,0.0296,IPCA
2020-02-01,2104016,esponja de limpeza,-0.46,0.0041,IPCA
2020-02-01,2104019,sabao liquido,0.3,0.0059,IPCA
2020-02-01,2104020,limpador multiuso,2.09,0.0263,IPCA
2020-02-01,2104041,papel toalha,-2.14,0.0049,IPCA
2020-02-01,2104085,amaciante e alvejante,-0.14,0.1701,IPCA
2020-02-01,22,combustiveis e energia,-1.32,5.6191,IPCA
2020-02-01,2201,combustiveis (domesticos),0.08,1.2131,IPCA
2020-02-01,2201003,carvao vegetal,0.82,0.006,IPCA
2020-02-01,2201004,gas de botijao,0.07,1.0723,IPCA
2020-02-01,2201005,gas encanado,0.18,0.1348,IPCA
2020-02-01,2202,energia eletrica residencial,-1.71,4.406,IPCA
2020-02-01,3,artigos de residencia,-0.08,3.7423,IPCA
2020-02-01,31,moveis e utensilios,-0.1,1.7877,IPCA
2020-02-01,3101,mobiliario,-0.17,1.1184,IPCA
2020-02-01,3101002,movel para sala,0.78,0.3643,IPCA
2020-02-01,3101003,movel para quarto,-0.95,0.5004,IPCA
2020-02-01,3101015,movel para copa e cozinha,0.03,0.2112,IPCA
2020-02-01,3101016,movel infantil,-0.19,0.0286,IPCA
2020-02-01,3101017,colchao,-0.28,0.0138,IPCA
2020-02-01,3102,utensilios e enfeites,0.02,0.4797,IPCA
2020-02-01,3102001,artigos de iluminacao,-0.7,0.0825,IPCA
2020-02-01,3102005,tapete,0.0,0.0619,IPCA
2020-02-01,3102006,cortina,-0.45,0.0914,IPCA
2020-02-01,3102007,utensilios de metal,0.73,0.1627,IPCA
2020-02-01,3102009,utensilios de vidro e louca,-0.26,0.05,IPCA
2020-02-01,3102010,utensilios de plastico,0.68,0.0094,IPCA
2020-02-01,3102035,flores naturais,-2.1,0.0056,IPCA
2020-02-01,3102337,utensilios para bebe,0.44,0.0163,IPCA
2020-02-01,3103,"cama, mesa e banho",0.04,0.1896,IPCA
2020-02-01,3103001,roupa de cama,0.03,0.1842,IPCA
2020-02-01,3103003,roupa de banho,0.27,0.0054,IPCA
2020-02-01,32,aparelhos eletroeletronicos,-0.09,1.6401,IPCA
2020-02-01,3201,eletrodomesticos e equipamentos,0.34,0.883,IPCA
2020-02-01,3201001,refrigerador,0.95,0.3407,IPCA
2020-02-01,3201002,ar-condicionado,-1.4,0.102,IPCA
2020-02-01,3201006,maquina de lavar roupa,0.73,0.2431,IPCA
2020-02-01,3201013,ventilador,-0.37,0.0194,IPCA
2020-02-01,3201021,fogao,-0.3,0.1709,IPCA
2020-02-01,3201050,chuveiro eletrico,-0.2,0.0069,IPCA
2020-02-01,3202,"tv, som e informatica",-0.58,0.7571,IPCA
2020-02-01,3202001,televisor,-0.78,0.4463,IPCA
2020-02-01,3202003,aparelho de som,0.04,0.0124,IPCA
2020-02-01,3202008,videogame (console),-5.05,0.0029,IPCA
2020-02-01,3202028,computador pessoal,-0.26,0.2955,IPCA
2020-02-01,33,consertos e manutencao,0.01,0.3145,IPCA
2020-02-01,3301002,conserto de refrigerador,-0.64,0.0162,IPCA
2020-02-01,3301006,conserto de televisor,-4.58,0.0021,IPCA
2020-02-01,3301015,conserto de maquina de lavar roupa,0.84,0.0045,IPCA
2020-02-01,3301022,reforma de estofado,1.88,0.0458,IPCA
2020-02-01,3301088,conserto de aparelho celular,0.0,0.0674,IPCA
2020-02-01,3301130,conserto de bicicleta,-0.38,0.1784,IPCA
2020-02-01,4,vestuario,-0.73,4.5455,IPCA
2020-02-01,41,roupas,-0.98,3.098,IPCA
2020-02-01,4101,roupa masculina,-1.05,1.085,IPCA
2020-02-01,4101002,calca comprida masculina,-1.18,0.2995,IPCA
2020-02-01,4101005,agasalho masculino,-1.37,0.0231,IPCA
2020-02-01,4101006,bermuda/short masculino,-1.24,0.1779,IPCA
2020-02-01,4101008,cueca,-0.94,0.0072,IPCA
2020-02-01,4101009,camisa/camiseta masculina,-0.91,0.5773,IPCA
2020-02-01,4102,roupa feminina,-1.23,1.3842,IPCA
2020-02-01,4102002,calca comprida feminina,-0.64,0.3213,IPCA
2020-02-01,4102003,agasalho feminino,-1.49,0.0282,IPCA
2020-02-01,4102004,saia,-1.63,0.0098,IPCA
2020-02-01,4102005,vestido,-1.5,0.3072,IPCA
2020-02-01,4102008,blusa,-1.74,0.5341,IPCA
2020-02-01,4102010,lingerie,0.2,0.1121,IPCA
2020-02-01,4102013,bermuda/short feminino,-1.03,0.0715,IPCA
2020-02-01,4103,roupa infantil,-0.34,0.6289,IPCA
2020-02-01,4103001,uniforme escolar,0.43,0.0846,IPCA
2020-02-01,4103002,calca comprida infantil,-0.26,0.0772,IPCA
2020-02-01,4103005,agasalho infantil,-2.29,0.009,IPCA
2020-02-01,4103007,vestido infantil,-1.36,0.0567,IPCA
2020-02-01,4103008,bermuda/short infantil,-1.49,0.0599,IPCA
2020-02-01,4103011,camisa/camiseta infantil,-0.59,0.1985,IPCA
2020-02-01,4103031,conjunto infantil,0.52,0.1431,IPCA
2020-02-01,42,calcados e acessorios,-0.46,1.1919,IPCA
2020-02-01,4201002,sapato masculino,-0.02,0.1554,IPCA
2020-02-01,4201003,sapato feminino,-1.07,0.2772,IPCA
2020-02-01,4201004,sapato infantil,-0.24,0.0278,IPCA
2020-02-01,4201015,bolsa,0.12,0.0627,IPCA
2020-02-01,4201040,mochila,-0.95,0.0104,IPCA
2020-02-01,4201063,tenis,-0.04,0.4529,IPCA
2020-02-01,4201098,sandalia/chinelo,-1.04,0.2055,IPCA
2020-02-01,43,joias e bijuterias,1.32,0.2006,IPCA
2020-02-01,4301001,bijuteria,-1.08,0.0172,IPCA
2020-02-01,4301002,joia,1.84,0.1335,IPCA
2020-02-01,4301004,relogio de pulso,0.74,0.05,IPCA
2020-02-01,44,tecidos e armarinho,0.02,0.0549,IPCA
2020-02-01,4401001,tecido,-0.17,0.0452,IPCA
2020-02-01,4401002,artigos de armarinho,0.86,0.0097,IPCA
2020-02-01,5,transportes,-0.23,20.6217,IPCA
2020-02-01,5101,transporte publico,-1.05,3.2964,IPCA
2020-02-01,5101001,onibus urbano,0.36,1.3606,IPCA
2020-02-01,5101002,taxi,0.07,0.2045,IPCA
2020-02-01,5101004,trem,0.87,0.0383,IPCA
2020-02-01,5101006,onibus intermunicipal,1.95,0.4265,IPCA
2020-02-01,5101007,onibus interestadual,-1.52,0.1299,IPCA
2020-02-01,5101010,passagem aerea,-6.85,0.6461,IPCA
2020-02-01,5101011,metro,0.55,0.0697,IPCA
2020-02-01,5101026,transporte escolar,1.19,0.1372,IPCA
2020-02-01,5101051,transporte por aplicativo,-2.06,0.2161,IPCA
2020-02-01,5101053,integracao transporte publico,0.25,0.0675,IPCA
2020-02-01,5102,veiculo proprio,0.2,11.1889,IPCA
2020-02-01,5102001,automovel novo,0.47,2.9727,IPCA
2020-02-01,5102004,emplacamento e licenca,0.3,2.3683,IPCA
2020-02-01,5102005,seguro voluntario de veiculo,1.44,0.834,IPCA
2020-02-01,5102006,multa,0.0,0.12,IPCA
2020-02-01,5102007,oleo lubrificante,0.35,0.1276,IPCA
2020-02-01,5102009,acessorios e pecas,0.07,0.1769,IPCA
2020-02-01,5102010,pneu,-0.71,0.1993,IPCA
2020-02-01,5102011,conserto de automovel,-0.14,1.7019,IPCA
2020-02-01,5102013,estacionamento,0.9,0.0671,IPCA
2020-02-01,5102015,pedagio,0.0,0.0947,IPCA
2020-02-01,5102020,automovel usado,-0.61,1.8955,IPCA
2020-02-01,5102037,pintura de veiculo,-0.04,0.0146,IPCA
2020-02-01,5102051,aluguel de veiculo,-4.65,0.0201,IPCA
2020-02-01,5102053,motocicleta,0.64,0.5963,IPCA
2020-02-01,5104,combustiveis (veiculos),-0.55,6.1364,IPCA
2020-02-01,5104001,gasolina,-0.72,5.185,IPCA
2020-02-01,5104002,etanol,0.96,0.6872,IPCA
2020-02-01,5104003,oleo diesel,-1.38,0.202,IPCA
2020-02-01,5104005,gas veicular,0.11,0.0622,IPCA
2020-02-01,6,saude e cuidados pessoais,0.73,13.4612,IPCA
2020-02-01,61,produtos farmaceuticos e oticos,-0.45,3.7912,IPCA
2020-02-01,6101,produtos farmaceuticos,-0.38,3.4848,IPCA
2020-02-01,6101001,anti-infeccioso e antibiotico,-1.02,0.2518,IPCA
2020-02-01,6101002,analgesico e antitermico,0.45,0.5529,IPCA
2020-02-01,6101003,anti-inflamatorio e antirreumatico,-0.78,0.1652,IPCA
2020-02-01,6101004,antigripal e antitussigeno,-0.46,0.203,IPCA
2020-02-01,6101006,dermatologico,-0.55,0.1301,IPCA
2020-02-01,6101007,antialergico e broncodilatador,-0.76,0.1814,IPCA
2020-02-01,6101009,gastroprotetor,-0.33,0.1421,IPCA
2020-02-01,6101010,vitamina e fortificante,-0.34,0.231,IPCA
2020-02-01,6101011,hormonal,-0.74,0.2049,IPCA
2020-02-01,6101013,psicotropico e anorexigeno,-0.4,0.3096,IPCA
2020-02-01,6101014,hipotensor e hipocolesterolemico,-0.17,0.6557,IPCA
2020-02-01,6101051,oftalmologico,-0.18,0.0959,IPCA
2020-02-01,6101064,antidiabetico,-0.96,0.1964,IPCA
2020-02-01,6101148,neurologico,-1.08,0.1647,IPCA
2020-02-01,6102,produtos oticos,-1.16,0.3064,IPCA
2020-02-01,6102012,oculos de grau,-1.16,0.3064,IPCA
2020-02-01,62,servicos de saude,0.56,5.8203,IPCA
2020-02-01,6201,servicos medicos e dentarios,0.55,1.1537,IPCA
2020-02-01,6201002,medico,0.15,0.5585,IPCA
2020-02-01,6201003,dentista,1.1,0.528,IPCA
2020-02-01,6201005,aparelho ortodontico,0.87,0.0191,IPCA
2020-02-01,6201007,fisioterapeuta,2.03,0.0004,IPCA
2020-02-01,6201010,psicologo,-0.99,0.0477,IPCA
2020-02-01,6202,servicos laboratoriais e hospitalares,0.4,0.6274,IPCA
2020-02-01,6202003,exame de laboratorio,0.13,0.113,IPCA
2020-02-01,6202004,hospitalizacao e cirurgia,0.55,0.3749,IPCA
2020-02-01,6202006,exame de imagem,0.23,0.1395,IPCA
2020-02-01,6203,plano de saude,0.59,4.0392,IPCA
2020-02-01,63,cuidados pessoais,2.12,3.8497,IPCA
2020-02-01,6301,higiene pessoal,2.12,3.8497,IPCA
2020-02-01,6301001,produto para cabelo,1.55,0.6323,IPCA
2020-02-01,6301002,fralda descartavel,-0.39,0.2243,IPCA
2020-02-01,6301004,produto para barba,0.0,0.1361,IPCA
2020-02-01,6301006,produto para pele,7.44,0.3576,IPCA
2020-02-01,6301007,produto para higiene bucal,0.01,0.2631,IPCA
2020-02-01,6301010,produto para unha,-1.92,0.0042,IPCA
2020-02-01,6301011,perfume,4.38,1.0011,IPCA
2020-02-01,6301014,desodorante,-0.14,0.4546,IPCA
2020-02-01,6301015,absorvente higienico,0.2,0.111,IPCA
2020-02-01,6301016,sabonete,-0.09,0.2918,IPCA
2020-02-01,6301017,papel higienico,-0.45,0.2089,IPCA
2020-02-01,6301020,artigos de maquiagem,2.47,0.1647,IPCA
2020-02-01,7,despesas pessoais,0.31,10.7474,IPCA
2020-02-01,71,servicos pessoais,0.2,6.7892,IPCA
2020-02-01,7101001,costureira,-0.84,0.0132,IPCA
2020-02-01,7101005,manicure,0.17,0.3975,IPCA
2020-02-01,7101010,empregado domestico,0.49,3.1264,IPCA
2020-02-01,7101011,cabeleireiro e barbeiro,-0.21,1.0847,IPCA
2020-02-01,7101014,depilacao,-0.21,0.0594,IPCA
2020-02-01,7101034,cartorio,0.28,0.0221,IPCA
2020-02-01,7101036,despachante,-0.78,0.0969,IPCA
2020-02-01,7101076,servico bancario,0.0,1.8214,IPCA
2020-02-01,7101090,conselho de classe,0.14,0.0563,IPCA
2020-02-01,7101144,sobrancelha,0.57,0.1115,IPCA
2020-02-01,72,recreacao e fumo,0.5,3.9581,IPCA
2020-02-01,7201,recreacao,0.6,3.4144,IPCA
2020-02-01,7201006,clube,0.6,0.0796,IPCA
2020-02-01,7201010,instrumento musical,-0.76,0.0165,IPCA
2020-02-01,7201015,tratamento de animais (clinica),0.88,0.2995,IPCA
2020-02-01,7201019,bicicleta,0.18,0.0966,IPCA
2020-02-01,7201020,alimento para animais,-0.08,0.3445,IPCA
2020-02-01,7201023,brinquedo,0.31,0.232,IPCA
2020-02-01,7201054,casa noturna,1.92,0.0447,IPCA
2020-02-01,7201063,jogos de azar,0.0,0.5324,IPCA
2020-02-01,7201067,material de caca e pesca,-2.99,0.0099,IPCA
2020-02-01,7201090,hospedagem,1.65,0.578,IPCA
2020-02-01,7201095,pacote turistico,2.55,0.4897,IPCA
2020-02-01,7201256,servico de higiene para animais,-1.38,0.1445,IPCA
2020-02-01,7201266,"cinema, teatro e concertos",-0.71,0.5467,IPCA
2020-02-01,7202,fumo,-0.11,0.5437,IPCA
2020-02-01,7202041,cigarro,-0.11,0.5437,IPCA
2020-02-01,8,educacao,3.7,6.1448,IPCA
2020-02-01,81,"cursos, leitura e papelaria",3.7,6.1448,IPCA
2020-02-01,8101,cursos regulares,4.42,4.6068,IPCA
2020-02-01,8101001,creche,6.31,0.1917,IPCA
2020-02-01,8101002,pre-escola,5.93,0.321,IPCA
2020-02-01,8101003,ensino fundamental,6.22,1.4845,IPCA
2020-02-01,8101004,ensino medio,5.67,0.3736,IPCA
2020-02-01,8101005,ensino superior,2.78,1.8654,IPCA
2020-02-01,8101006,pos-graduacao,1.42,0.2971,IPCA
2020-02-01,8101008,educacao de jovens e adultos,5.52,0.0419,IPCA
2020-02-01,8101045,curso tecnico,1.39,0.0316,IPCA
2020-02-01,8102,leitura,0.43,0.5505,IPCA
2020-02-01,8102001,jornal diario,0.0,0.0308,IPCA
2020-02-01,8102004,revista,0.0,0.0279,IPCA
2020-02-01,8102007,livro didatico,0.28,0.3943,IPCA
2020-02-01,8102008,livro nao didatico,1.3,0.0975,IPCA
2020-02-01,8103,papelaria,-0.77,0.145,IPCA
